message,label
er hello things didnû÷t quite go plan ûò limping slowly home followed aa exhaust hanging,0
ummmmmaah many many happy returns day dear sweet heart happy birthday dear,0
like cheap iû÷m happy splash wine makes feel better,0
free msg sorry service ordered could delivered sufficient credit please top receive service,1
gud ni dearslp welltake careswt dreamsmuah,0
senthil group company apnt pm,0
reminder get pounds free call credit details great offers pls reply text valid name house postcode,1
hows things quick question,0
first time history need comfort luxury sold price india onionrs ltgt petrolrs ltgt beerrs ltgt shesil ltgt,0
carlos says hell mu ltgt minutes,0
could kiss feel next,0
omw back tampa west palm hear happened,0
ok chinese food way get fat youre paying lipo,0
thanks ill keep mind,0
reckon need town eightish walk carpark,0
sense foot penis,0
nd attempt contract u weeks top prize either å£ cash å£ prize call,1
excellent ill see rileys plans,0
ard lor ok message ì lor,0
babe feel lets get itboth try cheer upnot fit soo muchxxlove u locaxx,0
u win å£ music gift vouchers every week starting txt word draw tscs wwwidewcom skillgame winaweek age ppermesssubscription,1
wats dear sleeping ah,0
ard like dat lor,0
claire havin borin time alone u wanna cum nite chat hope c u luv claire xx callså£minmoremobsemspoboxpowa,1
thats cool gentleman treat dignity respect,0
dint come us,0
short cute good person,0
money r lucky winner claim prize text money å£million give away pptxnormal text rate box wtjy,1
love know feel make belly warm wish love shall meet dreams ahmad adoring kiss,0
hey ive booked pilates yoga lesson already haha,0
hi roger cl,0
dont think dont need going late school night especially one class one missed last wednesday probably failed test friday,0
said u mind go bedroom minute ok sed sexy mood came minuts latr wid caken wife,0
asked call ok,0
never blame day ur life good days give u happiness bad days give u experience essential life gods blessings good morning,0
sorry im free,0
really hows masters,0
still west coast haiz ìïll take forever come back,0
went attend another two rounds todaybut still didt reach home,0
å£ uk break accommodationvouchers terms conditions apply claim mustprovide claim number,1
evo download flash jealous,0
u receive msg,0
k must book huh going yoga basic sunday,0
becoz ltgt jan whn al post ofice holiday cn go fr post oficegot duffer,0
ill pick pm go taunton still want come,0
ok go change also,0
call send girls erotic ecstacy pmin stop texts call nat rate,1
going sleep tired travel,0
still work going onit small house,0
reverse cheating mathematics,0
oh well c u later,0
lol please actually send pic right wanna see pose comb hair dryer something,0
win year supply cds store ur choice worth å£ enter å£ weekly draw txt music tscs wwwldewcomsubswinppmx,1
playng doors game gt racing phone lol,0
movies laptop,0
time month mid time,0
many dependents,0
ok msg u b leave house,0
finish liao u,0
glad went well come well plenty time claire goes work,0
hello hows saturday go texting see youd decided anything tomo im trying invite anything,0
wat would u like ur birthday,0
laptop take,0
still game,0
tried contact reply offer video handset anytime networks mins unlimited text camcorder reply call,1
uncle boye need movies oh guide plus know torrents particularly legal system slowing gr day plus started cos dont meet online honey moon,0
officewhats mattermsg nowi call break,0
orange brings ringtones time chart heroes free hit week go ringtones pics wap stop receiving tips reply stop,1
wat time r ì going xins hostel,0
dad says hurry hell,0
lol ok ill snatch purse,0
height oh shit situation guy throws luv letter gal falls brothers head whos gay,0
hello yeah ive got bath need hair ill come im done yeah,0
even cant close eyes vava playing umma,0
hi princess thank pics pretty,0
getting worried derek taylor already assumed worst,0
sir hope day going smoothly really hoped wont bother bills cant settle month extra cash know challenging time also let know,0
change fb jaykwon thuglyfe falconerf,0
gettin bit arty collages mo well tryin ne way got roast min lovely shall enjoy,0
sent scream moan bed princess,0
hey ive booked lessons sun liao,0
freemsg awarded free mini digital camera reply snap collect prize quizclub opt stop pwk sprwm ph,1
per request melle melle oru minnaminunginte nurungu vettam set callertune callers press copy friends callertune,0
thats significant dont worry,0
jason says cool pick place like hour,0
moby pub quizwin å£ high street prize u know new duchess cornwall txt first name unsub stop å£ sp,1
got video tape pple type message lor u free wan help hee cos noe u wan watch infernal affairs ask u along asking shuhui oso,0
msg rajini comes,0
know called,0
valentines day special win å£ quiz take partner trip lifetime send go pmsg rcvd custcare,1
hi please get ltgt dollar loan ill pay back mid february pls,0
hi jess dont know work call u im home eve xxx,0
wil ltgt minutes got space,0
think could stop like hour roommates looking stock trip,0
got home babe still awake,0
tell bad character u dnt lik ill try change ltgt add tat new year resolution waiting ur replybe frankgood morning,0
want tel u one thing u mistake k message sent,0
valentines huh proof fb page ugh im glad really didnt watch rupaul show tool,0
dont put phone silent mode ok,0
dear free messages without recharge hi hi hi,0
greatest test courage earth bear defeat without losing heartgn tc,0
well done blimey exercise yeah kinda remember wot hmm,0
reminder downloaded content already paid goto httpdoit mymoby tv collect content,1
oops shower u called hey parking garage collapsed university hospital see im crazy stuff like happen,0
hmmm thought said hours slave late punish,0
text get dont call phones problems,0
gr handle victoria island traffic plus whens album due,0
b late love mum,0
got shitload diamonds though,0
thanx puttin da fone,0
lmao fun,0
slow using biolas fne,0
haha first person gonna ask,0
dude go sup,0
valentine game send dis msg ur friends answers r someone really loves u ques colour suits best,0
please da call mistake side sorry da pls da goto doctor,0
ok lor anyway thk cant get tickets cos like quite late already u wan go look ur frens darren wif,0
thank princess sexy,0
todaysundaysunday holidayso work,0
reach telling dont know,0
busy juz dun wan go early hee,0
actually decided hungry havent left yet v,0
k marrow coming class,0
use soc use home ìï dunno type word ar,0
together thinkin,0
hey babe u doin wot u nite love annie x,0
went project centre,0
days kick euro u kept date latest news results daily removed send get txt stop,1
yar lor wait mum finish sch lunch lor whole morning stay home clean room room quite clean hee,0
oooh got plenty,0
haha sounds crazy dunno tahan anot,0
interested like,0
networking technical support associate,0
took hooch walk toaday fell splat grazed knees everything stayed home see tomorrow,0
available im like right around hillsborough amp ltgt th,0
free entry weekly comp chance win ipod txt pod get entry std txt rate tcs apply details,1
see finish loads loans pay,0
rats hey u ever vote next themes,0
eerie nokia tones u rply tone title eg tone dracula titles ghost addamsfa munsters exorcist twilight wwwgetzedcouk poboxwwq p,1
sounds good fingers makes difficult type,0
ìï got wat buy tell us ì need come,0
ive got tea sure flavour,0
r home come within min,0
brand new mobile music service live free music player arrive shortly install phone browse content top artists,1
better still catch let ask sell ltgt,0
xmas iscoming ur awarded either å£ cd gift vouchers free entry r å£ weekly draw txt music tnc wwwldewcomwinppmxagesubscription,1
recieve tone within next hrs terms conditions please see channel u teletext pg,1
u still going mall,0
eat old airport road oredi got lot pple,0
go home first lar ì wait lor put stuff first,0
wat r u,0
want latest video handset anytime network mins half price line rental reply call delivery tomorrow,1
open door,0
today iz yellow rose day u love frndship give misscall amp send ur frndz amp see many miss calls u get u get missed u marry ur lover,0
private account statement shows unredeemed points call identifier code expires,1
saturday sunday holiday difficult,0
yes princess want please every night wish command,0
dunno lei neva say,0
means u could keep ur words,0
ceri u rebel sweet dreamz little buddy c ya moro needs blokes,0
im home ard wat time u reach,0
urgent costa del sol holiday å£ await collection call toclaim sae tc pobox stockport skxh costå£pm maxmins,1
people see msgs think iam addicted msging wrong bcoz dont know iam addicted sweet friends bslvyl,0
drama plsi enough family struggling hot sun strange placeno reason ego going invited actually necessity gowait serious reppurcussions,0
beautiful truth gravity read carefully heart feels light someone feels heavy someone leaves goodmorning,0
hey late ah meet,0
da run activate full version da,0
seeing missed call dear brother gr day,0
hello boytoy geeee miss already woke wish bed cuddling love,0
u hav frnd name ashwini ur college,0
da happy sit together na,0
fyi im usf swing room whenever,0
hen night going swing,0
oh ok wats ur email,0
hi im sorry missed call pls call back,0
standing,0
sweet may may go u meet carlos gauge pattys interest,0
yup shd haf ard pages add figures ìï got many pages,0
thank generally date brothas,0
